time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/explained_variance,train/value_loss,rollout/ep_len_mean,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/clip_range,rollout/ep_rew_mean,train/approx_kl
9806,129,3448,33816576,0.549628734588623,0.019055109747569077,105.29,0.10513544082641602,-0.0008306489053211408,3.2679550647735596,-17.771513387560844,1013,-0.17751039564609528,0.0003,0.2,0.9405559513717889,0.009331057
9805,130,3475,34078720,0.5986944139003754,0.021809459838550538,110.99,0.10414981842041016,-0.0007392113056994276,3.310378074645996,-17.84107668697834,1021,-0.1783117949962616,0.0003,0.2,0.8439816000312567,0.008771844
9805,131,3502,34340864,0.5779074430465698,0.019980794357252307,111.5,0.10343647003173828,-0.0007701378804085834,3.3409905433654785,-17.908034563064575,1029,-0.1785031408071518,0.0003,0.2,0.7684097511321306,0.009454442
9803,132,3529,34603008,0.557773768901825,0.025533314430504106,114.9,0.10297393798828125,-0.0004771218182213488,3.372076988220215,-17.969391956925392,1037,-0.17964671552181244,0.0003,0.2,0.7413159601390362,0.009246288
9804,133,3556,34865152,0.7065114676952362,0.026608024025335908,104.83,0.0931396484375,-0.0011977855051554798,3.407184362411499,-18.03768815100193,1045,-0.1799238622188568,0.0003,0.2,0.6897127417474985,0.00901445
9802,134,3583,35127296,0.630774587392807,0.022701750160194933,97.83,0.09605216979980469,-0.00035523638189260964,3.4380905628204346,-18.100679636001587,1053,-0.1802060306072235,0.0003,0.2,1.0504319663345814,0.00878573
9803,135,3610,35389440,0.5772714018821716,0.025705702631967142,113.5,0.10438203811645508,-0.0005908097455176176,3.4820358753204346,-18.177492320537567,1061,-0.18148945271968842,0.0003,0.2,0.7016594299301505,0.009519511
9801,136,3637,35651584,0.5819585621356964,0.020784086504136212,126.44,0.10109901428222656,-0.0004560418674373068,3.511718273162842,-18.243562161922455,1069,-0.18177582323551178,0.0003,0.2,0.8577295023202897,0.00882106
9801,137,3664,35913728,0.5362085402011871,0.021175953828787897,117.72,0.11248779296875,-0.0007724087399765267,3.552830696105957,-18.30471859872341,1077,-0.18200021982192993,0.0003,0.2,0.9359181404858827,0.011028773
9800,138,3691,36175872,0.6524759232997894,0.022439890148234554,122.35,0.09992408752441406,-0.0006045655936759431,3.586906909942627,-18.36982274055481,1085,-0.17999230325222015,0.0003,0.2,0.7855175279453397,0.008581694
9801,139,3717,36438016,0.5760341882705688,0.019752917003643233,117.05,0.10477876663208008,-0.0006106569453550037,3.626115083694458,-18.44048374891281,1093,-0.18548910319805145,0.0003,0.2,0.9743114083074034,0.009180911
9801,140,3744,36700160,0.5648422837257385,0.02187639863404911,115.04,0.11382818222045898,-0.0007812478634150466,3.6502344608306885,-18.49401395022869,1101,-0.18401594460010529,0.0003,0.2,0.896166872419417,0.009811645
9800,141,3771,36962304,0.5332290828227997,0.02272875483322423,120.81,0.11540555953979492,-0.000332858029196359,3.7022507190704346,-18.56576356291771,1109,-0.1839127540588379,0.0003,0.2,1.040895147882402,0.009168451
9799,142,3798,37224448,0.5691258609294891,0.022337537302519195,126.71,0.10578203201293945,-0.0005044812724008807,3.7327980995178223,-18.634088546037674,1117,-0.1863575577735901,0.0003,0.2,0.8158586117252707,0.009354908
9799,143,3825,37486592,0.601254403591156,0.02238880230288487,107.45,0.1057281494140625,-0.0007451097690136521,3.758462905883789,-18.68298529088497,1125,-0.18690137565135956,0.0003,0.2,0.7571781024709344,0.009142785
9799,144,3852,37748736,0.5619775056838989,0.020419303538801614,120.98,0.10855484008789062,-0.0004926377191623033,3.798001289367676,-18.74841809272766,1133,-0.18682514131069183,0.0003,0.2,0.6579310534521937,0.009064516
9798,145,3879,38010880,0.6316539645195007,0.02154974919540109,111.68,0.09462976455688477,-0.0006438996642827988,3.825477123260498,-18.808338195085526,1141,-0.18751414120197296,0.0003,0.2,0.9313567741587758,0.008580757
9798,146,3905,38273024,0.657571017742157,0.027596308500505984,125.0,0.11566734313964844,-0.0009720390444272198,3.8710103034973145,-18.870208874344826,1149,-0.18847554922103882,0.0003,0.2,0.644056942909956,0.013164647
9798,147,3932,38535168,0.6027038991451263,0.02645749648218043,118.94,0.10239553451538086,-0.0005750966697632975,3.903071165084839,-18.923965707421303,1157,-0.18774771690368652,0.0003,0.2,0.714611640907824,0.010631292
9798,148,3959,38797312,0.5021290481090546,0.021281521367200185,116.24,0.10437488555908203,-0.0012181315123598324,3.9387669563293457,-18.982531785964966,1165,-0.18852385878562927,0.0003,0.2,0.9942165328934789,0.00987654
9798,149,3986,39059456,0.525352954864502,0.0245212810987141,116.46,0.11278104782104492,-0.0005073629713479022,3.9887795448303223,-19.057567209005356,1173,-0.18776282668113708,0.0003,0.2,1.0344156978651882,0.011391333
9797,150,4013,39321600,0.5759641826152802,0.025679607133497484,117.19,0.1094207763671875,-0.0009714994343994476,4.018333435058594,-19.126973658800125,1181,-0.1909494400024414,0.0003,0.2,0.7632478403672576,0.010539731
9797,151,4040,39583744,0.5242641568183899,0.02592494522104971,115.62,0.09980154037475586,-0.0009513298746242072,4.055628299713135,-19.18309050798416,1189,-0.1907728910446167,0.0003,0.2,1.0220055318623782,0.00792467
9797,152,4067,39845888,0.5303283631801605,0.024612223176518455,111.49,0.09569025039672852,-0.0009228849694409291,4.082346439361572,-19.2369387447834,1197,-0.18993866443634033,0.0003,0.2,0.8815861516073347,0.008774726
9797,153,4093,40108032,0.6065658628940582,0.029669222509255633,119.23,0.10550451278686523,-0.0006883567575641791,4.126279830932617,-19.298277005553246,1205,-0.19089677929878235,0.0003,0.2,0.8361213023588061,0.0088224
9796,154,4120,40370176,0.5870361626148224,0.03292017446074169,122.74,0.11835145950317383,-0.0006287321966738091,4.168149948120117,-19.368287831544876,1213,-0.19293063879013062,0.0003,0.2,0.9966213284432888,0.014282848
9799,155,4146,40632320,0.5651145875453949,0.0259815669269301,123.53,0.08416748046875,0.0015625677042407915,4.183233737945557,-19.40101456642151,1215,-0.1908882111310959,0.0003,0.2,0.6839792359247804,0.0169347
9798,156,4173,40894464,0.5588516294956207,0.02891412169265095,102.46,0.12134408950805664,-0.0006909168741913163,4.2220988273620605,-19.46093451976776,1223,-0.1940469592809677,0.0003,0.2,0.8037356174178422,0.010033265
9798,157,4200,41156608,0.5898353159427643,0.02696700644446537,118.94,0.09669160842895508,-0.0006553744387929328,4.26399040222168,-19.52131462097168,1231,-0.1921461820602417,0.0003,0.2,-25.54920916557312,0.010118542
9798,158,4226,41418752,0.008782684803009033,4.552283799275756,114.56,0.11914873123168945,-0.011414077721383364,4.153631210327148,-19.419332653284073,1239,0.18835675716400146,0.0003,0.2,-43.058226594924925,0.009875483
9798,159,4253,41680896,0.06394797563552856,2.5557295363396406,110.84,0.19558382034301758,-0.022132561627586256,4.006627082824707,-19.224054634571075,1247,-0.002200573682785034,0.0003,0.2,-50.3509788608551,0.018232595
9798,160,4280,41943040,0.21241217851638794,1.8275111792609096,116.45,0.19891357421875,-0.022597458031668793,3.8602993488311768,-19.000904247164726,1255,-0.048020824790000916,0.0003,0.2,-53.77062049865722,0.016656894
9797,161,4307,42205184,0.41964370012283325,1.4161352962255478,120.1,0.19550466537475586,-0.022217618753529678,3.719916343688965,-18.77920328080654,1263,-0.08235859870910645,0.0003,0.2,-51.365235862731936,0.015829798
9797,162,4334,42467328,0.5212782919406891,1.1767695285379887,117.66,0.18478631973266602,-0.021685290595996776,3.5855276584625244,-18.558703258633614,1271,-0.10232245922088623,0.0003,0.2,-44.415431432724,0.015132753
9796,163,4361,42729472,0.5911314487457275,0.9643594231456518,96.04,0.1727890968322754,-0.021371085142163793,3.4568910598754883,-18.334889143705368,1279,-0.1168556809425354,0.0003,0.2,-32.15163339138031,0.015162872
9796,164,4388,42991616,0.6359871029853821,0.7843867489136755,125.05,0.1632061004638672,-0.02044202309934917,3.335446834564209,-18.11276976764202,1287,-0.13227194547653198,0.0003,0.2,-38.546260743141175,0.014338065
9794,165,4415,43253760,0.6684801876544952,0.6167936865240335,103.18,0.15742731094360352,-0.020240612025190785,3.218156337738037,-17.88592977821827,1295,-0.14285631477832794,0.0003,0.2,-28.581840195655822,0.013495025
9794,166,4442,43515904,0.6788228750228882,0.5177048749756068,113.38,0.15446043014526367,-0.01951741056291212,3.104494571685791,-17.661506921052933,1303,-0.1489662528038025,0.0003,0.2,-27.842163786888122,0.014005033
9792,167,4470,43778048,0.6901682019233704,0.4324590340256691,97.36,0.15222930908203125,-0.018904756837400782,2.9944262504577637,-17.42825809121132,1311,-0.1577623337507248,0.0003,0.2,-21.47510224342346,0.013859293
9791,168,4497,44040192,0.6823053658008575,0.35285965842194855,102.23,0.14435338973999023,-0.018804818138050905,2.8891940116882324,-17.195948839187622,1319,-0.16446085274219513,0.0003,0.2,-20.729190325737,0.013472905
9790,169,4525,44302336,0.7041547298431396,0.29856683500111103,87.7,0.14227628707885742,-0.018830632929166313,2.7880918979644775,-16.962963953614235,1327,-0.16530291736125946,0.0003,0.2,-15.62488357067108,0.013441417
9787,170,4553,44564480,0.7121346890926361,0.24323545140214264,91.8,0.14104700088500977,-0.01860823221886676,2.690995693206787,-16.73006197810173,1335,-0.16603191196918488,0.0003,0.2,-15.297497699856757,0.013076523
9786,171,4580,44826624,0.7138907015323639,0.20508271909784526,87.46,0.13185882568359375,-0.01817249006126076,2.597388505935669,-16.495488941669464,1343,-0.16465793550014496,0.0003,0.2,-13.172115261554717,0.012733336
9783,172,4608,45088768,0.7129992544651031,0.17222204711288214,95.62,0.13523006439208984,-0.017228880164111615,2.508457899093628,-16.263792991638184,1351,-0.166641503572464,0.0003,0.2,-13.043244037628174,0.012696948
9780,173,4636,45350912,0.7054005861282349,0.14933693886268884,91.56,0.12967443466186523,-0.016256566971605935,2.4220941066741943,-16.033729568123817,1359,-0.16696946322917938,0.0003,0.2,-11.41504266023636,0.012391826
9777,174,4664,45613056,0.7074067294597626,0.13052472553681582,84.85,0.12083244323730469,-0.014754519523194176,2.3403515815734863,-15.802510052919388,1367,-0.16225098073482513,0.0003,0.2,-9.547710219621658,0.012154477
9775,175,4692,45875200,0.6974333822727203,0.10716997605049983,85.26,0.12556028366088867,-0.011802097632426012,2.2617006301879883,-15.570709526538849,1375,-0.1669773906469345,0.0003,0.2,-8.832716779708862,0.019099375
9773,176,4720,46137344,0.6883920133113861,0.10276565796289688,75.39,0.08196551983173077,-0.0048814363365706345,2.227910041809082,-15.441227570558206,1378,-0.1521209478378296,0.0003,0.2,-7.384983669519425,0.020790849
9771,177,4748,46399488,0.7190538048744202,0.08185897709336132,80.16,0.12420511245727539,-0.016802585263576475,2.15012526512146,-15.219038628041744,1386,-0.16599459946155548,0.0003,0.2,-7.279729515314102,0.012411356
9768,178,4776,46661632,0.7128629386425018,0.07274009991670027,91.59,0.1193246841430664,-0.015508566245898692,2.0778212547302246,-14.992903999984264,1394,-0.1625080108642578,0.0003,0.2,-7.440022926330567,0.012409629
9766,179,4804,46923776,0.7172923386096954,0.06783820106647909,85.53,0.11621761322021484,-0.014231528535674443,2.00905179977417,-14.764576368033886,1402,-0.15935513377189636,0.0003,0.2,-6.627948900163173,0.011775175
9763,180,4833,47185920,0.7091951668262482,0.06487264708266594,82.04,0.11024045944213867,-0.012728610071008006,1.9448257684707642,-14.542034141719341,1410,-0.15759195387363434,0.0003,0.2,-5.727272710800171,0.011592984
9760,181,4861,47448064,0.6959959864616394,0.05723265581764281,75.65,0.10800790786743164,-0.012791511546311085,1.8827040195465088,-14.319145679473877,1418,-0.15552017092704773,0.0003,0.2,-4.845409167706967,0.011011758
9757,182,4889,47710208,0.6997695565223694,0.04924076289171353,82.14,0.10892534255981445,-0.012538076875898696,1.8217424154281616,-14.094099685549736,1426,-0.15429569780826569,0.0003,0.2,-4.881202796697616,0.011167593
9755,183,4917,47972352,0.6913311183452606,0.046490417764289305,76.38,0.1093893051147461,-0.011781325110860053,1.7635233402252197,-13.869762301445007,1434,-0.15252596139907837,0.0003,0.2,-4.165108997821807,0.011374548
9753,184,4945,48234496,0.7184020578861237,0.04126013891072944,89.73,0.10494852066040039,-0.010400594299426302,1.7096660137176514,-13.65622477978468,1442,-0.14972135424613953,0.0003,0.2,-4.291388065814972,0.013448858
9750,185,4973,48496640,0.6882433295249939,0.036450494051678106,75.26,0.10583066940307617,-0.009342547460619244,1.6569750308990479,-13.440501496195793,1450,-0.14438876509666443,0.0003,0.2,-3.402443833351135,0.012829277
9747,186,5001,48758784,0.6812869012355804,0.03597314786748029,70.42,0.10193443298339844,-0.009686084795248462,1.6071666479110718,-13.228605508804321,1458,-0.1422196626663208,0.0003,0.2,-3.0587240236997606,0.010715692
9744,187,5030,49020928,0.6945119798183441,0.03098578604112845,80.24,0.10137653350830078,-0.0106156159308739,1.5572361946105957,-13.013281837105751,1466,-0.14185170829296112,0.0003,0.2,-3.04043977022171,0.011370774
9741,188,5059,49283072,0.6720962822437286,0.030268970789620653,65.29,0.10336780548095703,-0.008890873827112955,1.5109896659851074,-12.80197773128748,1474,-0.13887080550193787,0.0003,0.2,-2.3700132632255553,0.011017498
9738,189,5087,49545216,0.6580765247344971,0.02926859084982425,80.78,0.10051250457763672,-0.005704155002604239,1.468305230140686,-12.602901853621006,1482,-0.13423536717891693,0.0003,0.2,-2.572313457131386,0.01232339
9737,190,5115,49807360,0.6431705951690674,0.030259420681330893,72.03,0.063629150390625,0.0035509650414395663,1.4627043008804321,-12.50768232345581,1484,-0.11479605734348297,0.0003,0.2,-2.1270600628852843,0.036017813
9733,191,5143,50069504,0.6647607982158661,0.029754541435977444,61.18,0.10101985931396484,-0.007602823306569917,1.421702265739441,-12.373065412044525,1492,-0.13258683681488037,0.0003,0.2,-1.9461395508050918,0.010309441
9731,192,5172,50331648,0.7222064733505249,0.023969003494130448,78.36,0.10338115692138672,-0.007818363305887033,1.3817687034606934,-12.177925705909729,1500,-0.1312088966369629,0.0003,0.2,-2.1395022481679917,0.010470955
9727,193,5200,50593792,0.6530957221984863,0.02417413392686285,69.14,0.10592412948608398,-0.006843095015938161,1.3446011543273926,-11.986356109380722,1508,-0.12744633853435516,0.0003,0.2,-1.8255238133668898,0.010352382
9725,194,5229,50855936,0.6275436878204346,0.02557841467205435,76.05,0.10985183715820312,-0.004704810957719019,1.3092167377471924,-11.801257714629173,1516,-0.12192954868078232,0.0003,0.2,-1.905664966106415,0.010674752
9721,195,5258,51118080,0.6127231121063232,0.023750339678372256,75.78,0.10972404479980469,-0.005261725903437764,1.2763290405273438,-11.621512971818447,1524,-0.12160086631774902,0.0003,0.2,-1.6598387469351292,0.010939097
9718,196,5286,51380224,0.6394538283348083,0.023135917144827545,79.73,0.1075448989868164,-0.005804883261589566,1.243053913116455,-11.44169744849205,1532,-0.12053965032100677,0.0003,0.2,-1.869027594253421,0.010107638
9714,197,5315,51642368,0.6812629401683807,0.02967014860769268,88.11,0.1111001968383789,-0.004295580085454276,1.215857744216919,-11.276738367974758,1540,-0.11531282961368561,0.0003,0.2,-1.743889317214489,0.011849791
9711,198,5344,51904512,0.719362199306488,0.025915406658896245,77.49,0.10857295989990234,-0.004441153814241261,1.18901526927948,-11.124588787555695,1548,-0.11485034227371216,0.0003,0.2,-1.381585858464241,0.014481949
9709,199,5372,52166656,0.6317607462406158,0.027084593557649188,77.41,0.07231309678819445,5.272954391936461e-06,1.187604308128357,-11.052345911661783,1549,-0.10783127695322037,0.0003,0.2,-1.3933063817024232,0.013268679
9707,200,5401,52428800,0.5850861072540283,0.023814810352632776,71.44,0.10638713836669922,-0.003199042054802703,1.1615192890167236,-10.958110548555851,1557,-0.1131839007139206,0.0003,0.2,-1.2838963103294372,0.010661682
9703,201,5430,52690944,0.6523847877979279,0.018791255068208557,81.04,0.1127161979675293,-0.0054478347237818525,1.1322282552719116,-10.79260378330946,1565,-0.11567698419094086,0.0003,0.2,-1.4117830011248589,0.013279894
9700,202,5458,52953088,0.6419673264026642,0.025402138751815073,72.25,0.11619806289672852,-0.00028165993717266247,1.1093204021453857,-10.638518929481506,1573,-0.10342057794332504,0.0003,0.2,-1.0026934789866209,0.014325064
9697,203,5487,53215232,0.6451334059238434,0.023870356802945025,74.1,0.12280511856079102,-0.0022627942257713585,1.088157057762146,-10.500308737158775,1581,-0.1103055328130722,0.0003,0.2,-1.1098207238316535,0.0113082975
9694,204,5516,53477376,0.5112450122833252,0.03059847030090168,75.82,0.11621236801147461,0.0017056323613360291,1.069216012954712,-10.375440500676632,1589,-0.09929271042346954,0.0003,0.2,-1.0306085465103387,0.01337858
9691,205,5545,53739520,0.63923579454422,0.021357738121878356,63.23,0.11364030838012695,-0.003433570042489009,1.0474293231964111,-10.242687992751598,1597,-0.10522429645061493,0.0003,0.2,-0.8961449211835861,0.009966813
9688,206,5574,54001664,0.6681461036205292,0.02174229444062803,68.47,0.1237492561340332,-0.001983661113627022,1.026733160018921,-10.10364779829979,1605,-0.10329833626747131,0.0003,0.2,-0.5311906215548515,0.010882697
9685,207,5602,54263808,0.5843001008033752,0.023117484597605653,79.35,0.12192583084106445,-0.0003227658876312489,1.0078983306884766,-9.972552016377449,1613,-0.09698933362960815,0.0003,0.2,-0.915422087609768,0.011615484
9682,208,5631,54525952,0.6170117259025574,0.02116517347167246,67.48,0.12543964385986328,-0.000681163503031712,0.9898074269294739,-9.844857856631279,1621,-0.09855587780475616,0.0003,0.2,-0.52951562166214,0.011546189
9681,209,5658,54788096,0.6039697229862213,0.022709458800298826,93.79,0.07048252650669642,0.004677468303790582,0.9880322217941284,-9.786033017294747,1622,-0.08803275227546692,0.0003,0.2,-0.9779354271292686,0.012067794
9678,210,5687,55050240,0.6181734800338745,0.025295388099038973,73.87,0.12750768661499023,-0.002148072599538864,0.9708458781242371,-9.70720099657774,1630,-0.09730357676744461,0.0003,0.2,-0.6431055757403373,0.010270554
9676,211,5716,55312384,0.6604397594928741,0.026358778006397188,83.47,0.1407928466796875,-0.0021040848650955013,0.9548964500427246,-9.592382058501244,1638,-0.09600191563367844,0.0003,0.2,-0.7579890057444573,0.011816681
9673,212,5744,55574528,0.6606212258338928,0.028665893696597777,67.56,0.13923025131225586,-0.002302728955328348,0.9401232004165649,-9.48369949311018,1646,-0.09706000983715057,0.0003,0.2,-0.557675083577633,0.0132621275
9671,213,5773,55836672,0.6142193078994751,0.028287382752751,67.52,0.14197349548339844,-0.0013660703079949599,0.9253368973731995,-9.374958105385303,1654,-0.09471690654754639,0.0003,0.2,-0.5809361843764782,0.012210783
9668,214,5802,56098816,0.6715965569019318,0.029937127270386554,78.18,0.14316272735595703,-0.001138567567068094,0.9131571054458618,-9.275949150323868,1662,-0.09349939227104187,0.0003,0.2,-0.2664254579693079,0.013546881
9668,215,5829,56360960,0.7224803864955902,0.02874428853392601,66.52,0.05374755859375,0.0007242448395118117,0.912795901298523,-9.234856986999512,1663,-0.08988814800977707,0.0003,0.2,-0.5288682325184345,0.011003705
9667,216,5856,56623104,0.7428709864616394,0.048769332095980646,81.36,0.06011962890625,-0.0008314354810863734,0.9124158024787903,-9.23192481994629,1664,-0.09000003337860107,0.0003,0.2,-0.49482731088995935,0.016165653
9667,217,5883,56885248,0.6357678472995758,0.057262197509407996,73.77,0.04566650390625,0.0016099997330456973,0.912036120891571,-9.229069709777832,1665,-0.06899266690015793,0.0003,0.2,-0.5977883681096137,0.020515835
9665,218,5912,57147392,0.6319479942321777,0.02465187362395227,71.93,0.14798736572265625,-0.0008803536238701781,0.8989764451980591,-9.168186351656914,1673,-0.09147228300571442,0.0003,0.2,-0.28339332461357114,0.013614995
9664,219,5940,57409536,0.6195064783096313,0.029875215419451706,79.65,0.14121198654174805,-0.0017559018297106377,0.8864958882331848,-9.07362787425518,1681,-0.09068106859922409,0.0003,0.2,-0.5658207352459431,0.010330683
9661,220,5969,57671680,0.6673320233821869,0.026665064855478704,64.76,0.13248109817504883,-0.0018960749212055816,0.8735935091972351,-8.971449740231037,1689,-0.09057370573282242,0.0003,0.2,-0.26875764701515437,0.010673154
9659,221,5997,57933824,0.6534120440483093,0.025923192282789387,63.74,0.14581584930419922,-0.0013036948334956833,0.862060546875,-8.878536999225616,1697,-0.08963512629270554,0.0003,0.2,-0.38119334608316424,0.012649848
9656,222,6026,58195968,0.6734722852706909,0.031400162959471345,74.46,0.14562320709228516,-0.0011681642654366442,0.8521415591239929,-8.791819237172604,1705,-0.08768013119697571,0.0003,0.2,-0.39072585307061675,0.011347061
9653,223,6055,58458112,0.6050748527050018,0.02680483208678197,77.83,0.15134429931640625,-0.0009855899561443948,0.8412867188453674,-8.707054004073143,1713,-0.08775664865970612,0.0003,0.2,-0.42760059181600807,0.01099159
9651,224,6084,58720256,0.654691070318222,0.028976724308449775,73.04,0.14018774032592773,-0.0017125624317486654,0.8314244747161865,-8.62128284573555,1721,-0.08674690127372742,0.0003,0.2,-0.42757849909365175,0.009578094
9648,225,6113,58982400,0.6670508682727814,0.03197249169170391,84.66,0.1503896713256836,-0.0007520954159190296,0.8228791356086731,-8.542599834501743,1729,-0.08395837992429733,0.0003,0.2,-0.2605016255378723,0.0142417215
9647,226,6141,59244544,0.6769995391368866,0.03526322077959776,76.26,0.1170196533203125,0.002664199215359986,0.8227911591529846,-8.514276027679443,1730,-0.07635872066020966,0.0003,0.2,-0.07111038787290454,0.014663784
9643,227,6170,59506688,0.6535867750644684,0.0305782694631489,63.37,0.14034795761108398,-0.0012880885778940865,0.8144292235374451,-8.470690719783306,1738,-0.08327046036720276,0.0003,0.2,-0.28985610205680135,0.011884959
9640,228,6199,59768832,0.5978104472160339,0.026610688408254646,61.78,0.1427311897277832,-0.00135654957512088,0.8048126101493835,-8.392953962087631,1746,-0.08186199516057968,0.0003,0.2,0.10907404482364655,0.011290291
9637,229,6228,60030976,0.6298623979091644,0.030956094939028844,81.51,0.14826297760009766,-0.001402711307946447,0.7960663437843323,-8.315578445792198,1754,-0.08384977281093597,0.0003,0.2,-0.1620565302670002,0.010571997
9635,230,6257,60293120,0.7059418857097626,0.04139628540724516,72.4,0.14831924438476562,-0.0007324214961954567,0.7897092700004578,-8.2531149238348,1762,-0.08053672313690186,0.0003,0.2,-0.035582927102223036,0.010302024
9632,231,6286,60555264,0.6772693991661072,0.048364703776314855,64.41,0.14291763305664062,-0.0009443106837352389,0.7854843735694885,-8.20855337381363,1770,-0.07881051301956177,0.0003,0.2,-0.2780622681975365,0.010678116
9629,232,6315,60817408,0.7057520747184753,0.05045075362431817,77.13,0.13389253616333008,-0.0008820417442620965,0.7803431749343872,-8.168784268200397,1778,-0.07651236653327942,0.0003,0.2,-0.048519981876015666,0.010439819
9626,233,6344,61079552,0.7303334474563599,0.05639215704286471,73.85,0.1339740753173828,-0.0005447918529171147,0.7769834995269775,-8.133820407092571,1786,-0.07616030424833298,0.0003,0.2,0.2814961501955986,0.01068676
9625,234,6373,61341696,0.7577825337648392,0.061248418959704315,75.64,0.10617897727272728,0.0037755634191192007,0.7766874432563782,-8.118608648126775,1787,-0.06990819424390793,0.0003,0.2,0.5189588269544765,0.01553505
9623,235,6401,61603840,0.7357328534126282,0.06661349721252918,90.67,0.108123779296875,0.0015238117549516675,0.7762899994850159,-8.115321265326607,1789,-0.07461102306842804,0.0003,0.2,-0.14975792910903693,0.02810415
9622,236,6429,61865984,0.7288824319839478,0.07760247174236509,88.7,0.07184516059027778,0.0024052106180331772,0.7760589718818665,-8.112845844692654,1790,-0.07197290658950806,0.0003,0.2,0.9840854200720787,0.013064943
9620,237,6457,62128128,0.7187905609607697,0.07401062920689583,83.7,0.070220947265625,0.001719046791549772,0.7758983969688416,-8.111023187637329,1791,-0.0685960054397583,0.0003,0.2,-0.11814902347512543,0.01608425
9618,238,6486,62390272,0.7572676092386246,0.07425306178629398,87.4,0.11460399627685547,-0.0008470291963931231,0.7719547152519226,-8.089869782328606,1799,-0.07801008224487305,0.0003,0.2,-0.21696942564100027,0.009018195
9615,239,6515,62652416,0.7735894173383713,0.0916168381809257,84.56,0.13753747940063477,-0.000689789286298037,0.7701188921928406,-8.06673001497984,1807,-0.07342813909053802,0.0003,0.2,0.0035128461848944427,0.010768201
9613,240,6544,62914560,0.8185052275657654,0.08163436612812802,68.84,0.13375473022460938,-0.00037923358286207076,0.7677245736122131,-8.047263227403164,1815,-0.07455532997846603,0.0003,0.2,0.33431202054023745,0.010387205
9609,241,6574,63176704,0.792659804224968,0.11307366355322301,85.18,0.1263885498046875,-0.0009721255723889044,0.7672243714332581,-8.032039649784565,1823,-0.07014360278844833,0.0003,0.2,0.4415377964824438,0.010079689
9606,242,6603,63438848,0.8309475779533386,0.11100872838869691,86.61,0.1317596435546875,-0.0004549799491542217,0.765579104423523,-8.020867817103863,1831,-0.07450377941131592,0.0003,0.2,0.6383875027671456,0.009458408
9602,243,6633,63700992,0.8666883558034897,0.11152928502997383,93.05,0.12939929962158203,-0.0005258939713712607,0.7631977200508118,-8.002279005944729,1839,-0.07087934017181396,0.0003,0.2,0.049735392034053805,0.010960946
9600,244,6662,63963136,0.8574697375297546,0.14551759086316451,80.58,0.12633180618286133,-0.0006161760106806469,0.762367308139801,-7.99010444432497,1847,-0.06610500812530518,0.0003,0.2,-0.10472350992262364,0.0104903905
9596,245,6692,64225280,0.8857235163450241,0.1452041300944984,95.94,0.12137460708618164,-0.0007423275587825628,0.7623417973518372,-7.985839530825615,1855,-0.06228611618280411,0.0003,0.2,1.1527751841396094,0.009693907
9594,246,6721,64487424,0.8820637613534927,0.1905952984234318,100.55,0.12804651260375977,-0.0005730004709221248,0.761376678943634,-7.981293696910143,1863,-0.059658803045749664,0.0003,0.2,0.4342886836454272,0.011112423
9590,247,6751,64749568,0.902117595076561,0.20716867002192885,79.86,0.11725091934204102,-0.0010023146178355091,0.7606174349784851,-7.975472379475832,1871,-0.06010976806282997,0.0003,0.2,2.013133123219013,0.008698685
9586,248,6781,65011712,0.9113899692893028,0.23321570153348148,99.32,0.11845731735229492,-0.0007034826344352041,0.7601430416107178,-7.970305595546961,1879,-0.0588063970208168,0.0003,0.2,3.3905873926728964,0.008471066
9582,249,6812,65273856,0.9203466475009918,0.23332441446837038,93.68,0.12191438674926758,-0.00048321695476261084,0.7609313130378723,-7.972233556210995,1887,-0.055934205651283264,0.0003,0.2,4.069645856767893,0.010071231
9578,250,6842,65536000,0.9153863713145256,0.27453335584141314,85.76,0.1251358985900879,0.000225951488573628,0.7607337832450867,-7.976040482521057,1895,-0.05187203735113144,0.0003,0.2,3.575744916573167,0.011221318
9573,251,6872,65798144,0.9176736325025558,0.2979801404289901,93.44,0.12302589416503906,-0.0004560487091112009,0.7617426514625549,-7.977846167981625,1903,-0.05115986242890358,0.0003,0.2,1.8610778366029264,0.009186359
9569,252,6902,66060288,0.9184221103787422,0.32116885180585086,82.83,0.11358833312988281,-0.0003099993627984077,0.761616587638855,-7.982049010694027,1911,-0.05210592597723007,0.0003,0.2,3.2326179683208465,0.008539421
9565,253,6933,66322432,0.9241941943764687,0.348325201543048,107.68,0.10800504684448242,-0.0004904636421088071,0.7612012624740601,-7.976199697703123,1919,-0.04655464366078377,0.0003,0.2,4.907394120618701,0.008050958
9560,254,6964,66584576,0.931136466562748,0.3573960158973932,113.08,0.10911989212036133,0.00024019864667934598,0.7618345618247986,-7.976915821433067,1927,-0.0451776348054409,0.0003,0.2,7.94554805636406,0.009164097
9555,255,6995,66846720,0.9316074252128601,0.3808177791070193,95.58,0.10287141799926758,-0.00022887469867782784,0.7640825510025024,-7.992900934070349,1935,-0.04321025684475899,0.0003,0.2,7.372382176890969,0.007934728
9551,256,7026,67108864,0.9319261685013771,0.386822801316157,101.37,0.09907913208007812,-0.0010637427953952283,0.7632464170455933,-7.99526784196496,1943,-0.04146182909607887,0.0003,0.2,3.3749682143330575,0.008186458
