time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/approx_kl,train/std,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
32768000,10012,3272,125,0.006727549,2.195939779281616,-0.14743947982788086,0.2,-0.0008501589186380443,982,0.005337850994692417,-14.71917450428009,0.0003,0.5820052623748779,0.0870962142944336,1.1489936199784279,148.32
33030144,10009,3300,126,0.008348933,2.2159016132354736,-0.14894847571849823,0.2,-0.0002585493089100055,990,0.0062577210446761455,-14.766705855727196,0.0003,0.5401681661605835,0.09147882461547852,1.278772735595703,163.58
33292288,10007,3326,127,0.0074073058,2.234309673309326,-0.1492057889699936,0.2,-0.0005581841510320373,998,0.004810621927390457,-14.815149538218975,0.0003,0.46587061882019043,0.08829736709594727,1.2022809417545794,140.69
33554432,10004,3353,128,0.007965384,2.244718313217163,-0.14943207800388336,0.2,-0.0010109073823514336,1006,0.00340962002883316,-14.847850941121578,0.0003,0.5831604897975922,0.07416057586669922,1.1859508873522282,148.62
33816576,10003,3380,129,0.007268384,2.2588746547698975,-0.14963237941265106,0.2,-0.00020901704601783422,1014,0.004531369164396892,-14.881526924669743,0.0003,0.5575720071792603,0.09004878997802734,1.1398527308553457,140.04
34078720,10002,3406,130,0.008692947,2.271275758743286,-0.14882268011569977,0.2,-0.00031205942286760546,1022,0.004205127033856115,-14.91114653646946,0.0003,0.5554905533790588,0.0844717025756836,1.1179588226228951,141.67
34340864,9999,3434,131,0.011082537,2.299680709838867,-0.15275938808918,0.2,-0.0016636638520139968,1030,0.0074101686259382404,-14.97224934399128,0.0003,0.7951787114143372,0.08635139465332031,1.2729582888606819,142.4
34603008,10000,3460,132,0.019360598,2.319597005844116,-0.15317216515541077,0.2,-0.0015559731476494799,1033,0.009334221370923131,-15.028689819833506,0.0003,0.551733672618866,0.06461367399796196,1.1540349774435164,150.35
34865152,9997,3487,133,0.011862335,2.3522098064422607,-0.15356884896755219,0.2,-0.002228099359854241,1041,0.004815485679500853,-15.119194060564041,0.0003,0.39696186780929565,0.07053899765014648,1.0441745728999376,123.25
35127296,9996,3513,134,0.009675281,2.367213487625122,-0.15204253792762756,0.2,-3.1194244911603164e-05,1049,0.0059870426266570576,-15.178123489022255,0.0003,0.5260948836803436,0.1100311279296875,1.0340971402823924,143.52
35389440,9993,3541,135,0.012534801,2.3863275051116943,-0.15165333449840546,0.2,0.0002455993812873203,1057,0.0044530245977512095,-15.223460495471954,0.0003,0.6007090508937836,0.08774185180664062,1.10943936124444,140.85
35651584,9992,3567,136,0.0071655163,2.4027373790740967,-0.1551039218902588,0.2,-0.00018658324734133203,1065,0.003991708368630498,-15.268326885998249,0.0003,0.5318515002727509,0.09367513656616211,1.18551046859473,143.2
35913728,9990,3594,137,0.007901648,2.4260263442993164,-0.15421980619430542,0.2,-0.0007170627573032107,1073,0.0061910334588901605,-15.314527705311775,0.0003,0.5346374809741974,0.09239339828491211,1.0787945304065942,138.3
36175872,9988,3621,138,0.010038277,2.442500352859497,-0.1539999097585678,0.2,-0.00026683781334213563,1081,0.005497621794347651,-15.356733329594135,0.0003,0.5452117621898651,0.10544109344482422,1.0536347812414169,134.5
36438016,9987,3648,139,0.008012501,2.4530320167541504,-0.15267598628997803,0.2,-0.0004220907885610359,1089,0.004568790771372733,-15.388245977461338,0.0003,0.4775152802467346,0.09151172637939453,1.113802203759551,143.39
36700160,9985,3675,140,0.007234998,2.4693305492401123,-0.15384362637996674,0.2,-0.00026052978728330345,1097,0.004478552129512536,-15.41710251569748,0.0003,0.4982863664627075,0.09146595001220703,1.0844441594183445,143.58
36962304,9984,3702,141,0.008115589,2.4789223670959473,-0.1534096747636795,0.2,-0.00039156433786047273,1105,0.00600893227965571,-15.444281190633774,0.0003,0.5475140810012817,0.10439395904541016,1.0552431283891202,130.94
37224448,9982,3729,142,0.009011343,2.4995336532592773,-0.15343131124973297,0.2,-2.515857022444834e-05,1113,0.00730943772214232,-15.4816455245018,0.0003,0.6748665273189545,0.10560321807861328,1.2603703051060438,138.34
37486592,9980,3755,143,0.007074758,2.506629467010498,-0.15444152057170868,0.2,-0.0004471967467907234,1121,0.004421198278578231,-15.510833658277988,0.0003,0.507244199514389,0.09345054626464844,1.1103089902549983,138.55
37748736,9978,3783,144,0.0081091495,2.525285482406616,-0.15379709005355835,0.2,0.00024015046074055135,1129,0.006358242328133201,-15.547506958246231,0.0003,0.5010308921337128,0.09899377822875977,0.9567835936695337,124.17
38010880,9977,3809,145,0.007957494,2.5390501022338867,-0.15826953947544098,0.2,-0.0002062447128992062,1137,0.005685486590664368,-15.584122620522976,0.0003,0.6317141950130463,0.0934290885925293,0.9754754857718945,129.22
38273024,9975,3836,146,0.008078227,2.552109718322754,-0.15616250038146973,0.2,-0.0002460391729073308,1145,0.006457016035710694,-15.615383312106133,0.0003,0.5480952560901642,0.09590005874633789,0.9988812500238419,131.28
38535168,9974,3863,147,0.008228767,2.568789005279541,-0.15624529123306274,0.2,-0.00033815098367995233,1153,0.0044678934773401124,-15.651496432721615,0.0003,0.6017599999904633,0.10001945495605469,0.9637986193597317,132.99
38797312,9973,3890,148,0.009176353,2.5792665481567383,-0.1565074771642685,0.2,-2.1026046852057334e-05,1161,0.0054341385621228255,-15.676448754966259,0.0003,0.5964931845664978,0.09696722030639648,0.9739598268270493,123.29
39059456,9972,3916,149,0.008657923,2.589303731918335,-0.1576826125383377,0.2,-0.00032793702393973945,1169,0.00580487910337979,-15.69929738342762,0.0003,0.5358640551567078,0.09941625595092773,1.1552600521594285,128.6
39321600,9971,3943,150,0.008925503,2.6046743392944336,-0.15703332424163818,0.2,0.00017404866048309486,1177,0.005912373460887466,-15.729075208306313,0.0003,0.5240364372730255,0.09720373153686523,0.991368731930852,113.26
39583744,9968,3970,151,0.008390557,2.6226727962493896,-0.15793372690677643,0.2,-0.00026426605609231046,1185,0.004918993949104333,-15.764832243323326,0.0003,0.5452816784381866,0.0930018424987793,1.084274433925748,133.19
39845888,9967,3997,152,0.0078960825,2.6350491046905518,-0.15880000591278076,0.2,-0.00018670191821001936,1193,0.006293751388511737,-15.79341845214367,0.0003,0.5411233901977539,0.10021734237670898,1.0451640307158232,134.75
40108032,9965,4024,153,0.006952851,2.652214765548706,-0.1588268280029297,0.2,-0.00025272292441513855,1201,0.006030030530382646,-15.823206976056099,0.0003,0.5983588397502899,0.09675836563110352,0.9093988724797964,125.41
40370176,9965,4051,154,0.007346619,2.6643552780151367,-0.15897351503372192,0.2,-0.0006458609782384883,1209,0.006308623633231036,-15.852193169295788,0.0003,0.5178863108158112,0.0957345962524414,1.1420224180817604,125.33
40632320,9963,4078,155,0.007808345,2.6929497718811035,-0.1587965190410614,0.2,0.0005970986717329652,1217,0.007110815269697923,-15.900025181472301,0.0003,0.558481901884079,0.09880590438842773,0.9874608107656241,127.61
40894464,9962,4104,156,0.009764701,2.708400011062622,-0.1552385836839676,0.2,0.0029405366708488145,1225,0.006224356457096292,-15.945709519088268,0.0003,0.4894264340400696,0.08997917175292969,1.0945520193129779,128.96
41156608,9959,4132,157,0.008983713,2.7299158573150635,-0.16024889051914215,0.2,-0.00026036325289169326,1233,0.005726401966967387,-15.987165808677673,0.0003,0.6427406966686249,0.09364128112792969,-10.60671940088272,124.0
41418752,9959,4158,158,0.010640526,2.6581084728240967,-0.09500288963317871,0.2,-0.011699588867486455,1241,0.8311011558398604,-15.884609565138817,0.0003,-0.0020372867584228516,0.12851333618164062,-19.446990261077882,121.67
41680896,9958,4185,159,0.01727612,2.5576882362365723,-0.14239908754825592,0.2,-0.024247279077826533,1249,0.46340872277505696,-15.696614064276218,0.0003,0.0565643310546875,0.20351552963256836,-26.015036091804504,143.27
41943040,9956,4212,160,0.01770237,2.4595563411712646,-0.15065573155879974,0.2,-0.02332055873466743,1257,0.3431255405303091,-15.491876609623432,0.0003,0.11033618450164795,0.2036280632019043,-25.063600401878357,130.23
42205184,9955,4239,161,0.016224656,2.3680713176727295,-0.14995035529136658,0.2,-0.021052572592452634,1265,0.2898817523382604,-15.278669193387032,0.0003,0.18780362606048584,0.19085407257080078,-25.52695557117462,142.81
42467328,9952,4266,162,0.01497657,2.283618211746216,-0.1495276689529419,0.2,-0.01986727955772949,1273,0.24243614601437002,-15.068724751472473,0.0003,0.27801084518432617,0.18008852005004883,-20.482878000736235,129.66
42729472,9952,4293,163,0.015221015,2.201322078704834,-0.15220661461353302,0.2,-0.019141837835377373,1281,0.1949392865644768,-14.866282664239407,0.0003,0.38953059911727905,0.1728038787841797,-16.622889633178712,117.9
42991616,9949,4320,164,0.014529787,2.1213746070861816,-0.1553528904914856,0.2,-0.019873670211381977,1289,0.15226759621873498,-14.644073456525803,0.0003,0.4622674584388733,0.1679086685180664,-15.85160969734192,129.37
43253760,9949,4347,165,0.014169015,2.046739339828491,-0.15521663427352905,0.2,-0.019031162604733254,1297,0.12293316051363945,-14.43608994781971,0.0003,0.5094854533672333,0.1610560417175293,-14.408150084018708,130.62
43515904,9946,4374,166,0.01370786,1.9755388498306274,-0.15695156157016754,0.2,-0.01871330535504967,1305,0.09548180759884417,-14.224098451435566,0.0003,0.5440015196800232,0.15715456008911133,-13.523975865840912,136.63
43778048,9945,4401,167,0.01302033,1.90646493434906,-0.15719549357891083,0.2,-0.018426086202453007,1313,0.07996961858589202,-14.00580220669508,0.0003,0.5777584314346313,0.15363407135009766,-11.024114065170288,123.94
44040192,9944,4428,168,0.013619724,1.839514136314392,-0.15331169962882996,0.2,-0.01877353410145588,1321,0.062691784609342,-13.790110155940056,0.0003,0.6052907109260559,0.15400171279907227,-9.727845939397811,121.92
44302336,9941,4456,169,0.013386341,1.7756757736206055,-0.1527368426322937,0.2,-0.018252040606967057,1329,0.051337051001610234,-13.574764922261238,0.0003,0.6115100979804993,0.14971590042114258,-8.394224996566772,116.99
44564480,9940,4483,170,0.013236964,1.7144074440002441,-0.15099680423736572,0.2,-0.017341370621124952,1337,0.042546317185042426,-13.357480593025684,0.0003,0.6190083026885986,0.1465473175048828,-6.963581680059433,110.79
44826624,9936,4511,171,0.012925114,1.655504584312439,-0.1519816666841507,0.2,-0.017271374760639446,1345,0.03563485204358585,-13.13815726339817,0.0003,0.6517325043678284,0.14561700820922852,-6.594176306724548,113.7
45088768,9934,4538,172,0.013430318,1.5977731943130493,-0.14920316636562347,0.2,-0.01721690361682704,1353,0.03027152545109857,-12.912315778434277,0.0003,0.6417942345142365,0.14371871948242188,-6.336585599184036,121.22
45350912,9931,4566,173,0.013082164,1.5418130159378052,-0.14855201542377472,0.2,-0.018023231460574607,1361,0.023760680167470127,-12.682396963238716,0.0003,0.6483408808708191,0.1445918083190918,-5.247177205383777,107.79
45613056,9929,4593,174,0.013542499,1.4878045320510864,-0.14541521668434143,0.2,-0.018177532889239956,1369,0.019839952597976662,-12.450596377253532,0.0003,0.6751864850521088,0.14664220809936523,-5.03409756064415,116.87
45875200,9926,4621,175,0.013122067,1.4371726512908936,-0.14233095943927765,0.2,-0.01622220649733208,1377,0.017146559606771916,-12.229616977274418,0.0003,0.6778111457824707,0.14063596725463867,-3.6301711797714233,97.87
46137344,9925,4648,176,0.012788085,1.3872158527374268,-0.13931167125701904,0.2,-0.01725201074805227,1385,0.014013723535754252,-12.001545123755932,0.0003,0.6801445186138153,0.13886451721191406,-3.193821872472763,92.13
46399488,9922,4676,177,0.012842373,1.3400530815124512,-0.13753394782543182,0.2,-0.015609239035256905,1393,0.012713781987258699,-11.776174560189247,0.0003,0.668811559677124,0.1360921859741211,-2.95822267472744,96.01
46661632,9921,4703,178,0.012665268,1.2944104671478271,-0.1378081887960434,0.2,-0.01629342847991211,1401,0.010874233666982036,-11.547246284782887,0.0003,0.6763807535171509,0.1357254981994629,-2.5973685298860074,90.5
46923776,9918,4730,179,0.012954248,1.2507466077804565,-0.13197264075279236,0.2,-0.015206062227662187,1409,0.00968506770732347,-11.320705585181713,0.0003,0.6618918478488922,0.13403701782226562,-2.0692282128334045,86.62
47185920,9916,4758,180,0.013981301,1.2138947248458862,-0.11383615434169769,0.2,-0.0062089447174003,1417,0.010046459356090054,-11.118530824780464,0.0003,0.5955914556980133,0.13512802124023438,-1.9967534840106964,91.51
47448064,9915,4785,181,0.01298246,1.1737747192382812,-0.12634523212909698,0.2,-0.012504532461207418,1425,0.008298436187033076,-10.90270558744669,0.0003,0.7129745483398438,0.13033056259155273,-1.8636793249845505,89.79
47710208,9912,4813,182,0.012732939,1.135385274887085,-0.1252499222755432,0.2,-0.012249601671101118,1433,0.007453112255461747,-10.67702142894268,0.0003,0.6676377952098846,0.13016605377197266,-1.772884041070938,96.2
47972352,9911,4840,183,0.011531914,1.0997520685195923,-0.11871550977230072,0.2,-0.0114748950691137,1441,0.0069423782151716296,-10.459339275956154,0.0003,0.6360560655593872,0.12771224975585938,-1.5243919935822487,90.55
48234496,9908,4868,184,0.011012179,1.0657347440719604,-0.1178060844540596,0.2,-0.010661857683771814,1449,0.006452594749134732,-10.248116321861744,0.0003,0.6856102347373962,0.12214088439941406,-1.3448750427365304,90.01
48496640,9906,4895,185,0.011319362,1.0338914394378662,-0.11229876428842545,0.2,-0.009131167022133013,1457,0.007021568835625658,-10.042081251740456,0.0003,0.62746861577034,0.11824417114257812,-1.1749904802441598,95.77
48758784,9904,4923,186,0.011550646,1.0027170181274414,-0.10895941406488419,0.2,-0.009176991640742926,1465,0.0056505379725422245,-9.830398425459862,0.0003,0.6804815232753754,0.11623144149780273,-0.8931016257405281,78.65
49020928,9902,4950,187,0.012440781,0.9758253693580627,-0.10596810281276703,0.2,-0.0072970931087184,1473,0.007410043024719926,-9.638133086264133,0.0003,0.6355754435062408,0.12513303756713867,-0.8485281625390053,90.06
49283072,9900,4977,188,0.011979066,0.9490334391593933,-0.10332603752613068,0.2,-0.006395314542714914,1481,0.005766574984590989,-9.450629323720932,0.0003,0.6529741883277893,0.12570619583129883,-0.8347561565041542,84.77
49545216,9899,5005,189,0.010195408,0.9236624240875244,-0.10303372889757156,0.2,-0.006974853318752139,1489,0.005787317857539165,-9.26070038229227,0.0003,0.5633210837841034,0.12312459945678711,-0.6145421089231968,70.36
49807360,9896,5032,190,0.01138361,0.9020278453826904,-0.0975329652428627,0.2,-0.005251771416624251,1497,0.007216472477011848,-9.092572636902332,0.0003,0.6637625694274902,0.13179397583007812,-0.6022641293704509,84.16
50069504,9895,5059,191,0.010557041,0.88018399477005,-0.0994863361120224,0.2,-0.00572275891136087,1505,0.006003208389302017,-8.925551906228065,0.0003,0.6108445227146149,0.12539243698120117,-0.5909455153346062,90.53
50331648,9894,5086,192,0.0120707825,0.8580980896949768,-0.0946585088968277,0.2,-0.0048857474448595895,1513,0.004816750724785379,-8.754279553890228,0.0003,0.737798810005188,0.12075042724609375,-0.45618612848222256,74.66
50593792,9891,5114,193,0.011624493,0.8365686535835266,-0.09387803822755814,0.2,-0.005324763343196537,1521,0.0052386071110959165,-8.57746097445488,0.0003,0.5619183480739594,0.11944580078125,-0.48509136013686655,87.2
50855936,9890,5142,194,0.010060231,0.8174368143081665,-0.08985409140586853,0.2,-0.0042852654587477446,1529,0.00595808241632767,-8.417736135423183,0.0003,0.6908088028430939,0.1194758415222168,-0.37937862128019334,77.75
51118080,9887,5169,195,0.01049893,0.7982146739959717,-0.08805982768535614,0.2,-0.004165371139606577,1537,0.005388143465097528,-8.25563733279705,0.0003,0.646733283996582,0.12720155715942383,-0.3781004184857011,95.37
51380224,9886,5197,196,0.01133663,0.7805691361427307,-0.08650083839893341,0.2,-0.0038211072755984787,1545,0.005388796640545479,-8.095342546701431,0.0003,0.5907817780971527,0.12623262405395508,-0.15499632333405317,90.57
51642368,9883,5224,197,0.012096612,0.7630423903465271,-0.08385377377271652,0.2,-0.003766092788282549,1553,0.004392565038870089,-7.938987500965595,0.0003,0.6625326573848724,0.12324905395507812,-0.23815481018042192,84.66
51904512,9882,5251,198,0.012414105,0.7488187551498413,-0.0816938653588295,0.2,-0.0029891806034356705,1561,0.006604815735045122,-7.802106868475676,0.0003,0.6189228594303131,0.13701820373535156,-0.04750931738875806,81.56
52166656,9880,5279,199,0.010560075,0.7338258624076843,-0.07851087301969528,0.2,-0.0029842571639164817,1569,0.006217441154149128,-7.668537005782127,0.0003,0.6409932672977448,0.13027715682983398,-0.1538694604393095,83.35
52428800,9879,5306,200,0.0097817425,0.7202439904212952,-0.07845946401357651,0.2,-0.0024878940148482798,1577,0.005642831874865806,-7.532214727252722,0.0003,0.6334805488586426,0.1261615753173828,0.11780333042610437,75.93
52690944,9876,5334,201,0.0101616625,0.7084352374076843,-0.07690294086933136,0.2,-0.002026320395998482,1585,0.006391602979419986,-7.413167886435986,0.0003,0.7630151659250259,0.13004541397094727,-0.001138689056970179,90.81
52953088,9875,5361,202,0.012245839,0.6967260837554932,-0.076015904545784,0.2,-0.0011970341010965058,1593,0.00577404231444234,-7.3015516474843025,0.0003,0.6883459687232971,0.13289308547973633,-0.0733221064414829,80.97
53215232,9873,5389,203,0.013017238,0.68756502866745,-0.07557161152362823,0.2,-0.001615536272765894,1601,0.008376838824915467,-7.2047319039702415,0.0003,0.7163339257240295,0.15006685256958008,-0.01520896704401821,96.18
53477376,9871,5417,204,0.0103825405,0.6761322617530823,-0.07631715387105942,0.2,-0.002085682886900031,1609,0.005106663820697577,-7.0993723049759865,0.0003,0.6671575307846069,0.1290130615234375,0.18039636896457523,91.66
53739520,9870,5444,205,0.011352738,0.6642409563064575,-0.072690449655056,0.2,-0.001380010612137994,1617,0.0048330391400668304,-6.979532986879349,0.0003,0.6709158718585968,0.13306570053100586,0.12582115160301327,103.98
54001664,9867,5472,206,0.013073558,0.6510974168777466,-0.07222965359687805,0.2,-0.0028464959796110634,1625,0.004005815113487188,-6.845619045197964,0.0003,0.719159871339798,0.13375091552734375,0.1283525802195072,103.25
54263808,9865,5500,207,0.0123346355,0.6398442387580872,-0.0703916996717453,0.2,-0.0016990937770060555,1633,0.0041517929603287484,-6.722923915833235,0.0003,0.6762565970420837,0.1305079460144043,0.20382903072284533,119.34
54525952,9862,5528,208,0.015438482,0.6304718852043152,-0.06858686357736588,0.2,-0.0008501502370563685,1641,0.00594909152823675,-6.613312516361475,0.0003,0.6934531033039093,0.1403346061706543,0.21393181063234806,114.2
54788096,9859,5556,209,0.014339958,0.6207515597343445,-0.06389719247817993,0.2,0.0016634011140013172,1649,0.004624873687134823,-6.510789722204208,0.0003,0.6633128821849823,0.13028717041015625,0.23878353792009877,101.13
55050240,9858,5584,210,0.01139278,0.6195265054702759,-0.06521131843328476,0.2,0.0023222076924866997,1650,0.004228901045280509,-6.459958523511887,0.0003,0.6418512761592865,0.08739089965820312,0.32049446855904534,111.9
55312384,9855,5612,211,0.013781209,0.6107921600341797,-0.06023506447672844,0.2,-0.0005251134452919359,1658,0.005018010881030932,-6.394215881824493,0.0003,0.6699449419975281,0.13849830627441406,0.21725076236296445,115.12
55574528,9852,5640,212,0.010254797,0.6006144285202026,-0.06635929644107819,0.2,-0.0018921461532954709,1666,0.004332640210122918,-6.2904338128864765,0.0003,0.6672721803188324,0.1303238868713379,0.4480100614577532,134.66
55836672,9850,5668,213,0.009826278,0.5911058783531189,-0.06592410802841187,0.2,-0.001282615697618894,1674,0.003539992243531742,-6.176357690244913,0.0003,0.6498936414718628,0.14136934280395508,0.41038954032352193,114.99
56098816,9847,5696,214,0.01044639,0.582697331905365,-0.061357609927654266,0.2,-0.0010752258713182528,1682,0.004492618678341387,-6.073176693171263,0.0003,0.6546762883663177,0.13502073287963867,0.4401202435232699,118.4
56360960,9845,5724,215,0.010641291,0.5739535093307495,-0.06006373092532158,0.2,-0.0012079894779617462,1690,0.004370525244667078,-5.9755353927612305,0.0003,0.6512395143508911,0.13572168350219727,0.48685857947333716,129.7
56623104,9842,5753,216,0.00976529,0.5646938681602478,-0.06202439218759537,0.2,-0.0017886947739498282,1698,0.0038801841328677256,-5.861934270709753,0.0003,0.6695754826068878,0.13042545318603516,0.5496657758625224,127.53
56885248,9840,5780,217,0.010518927,0.5561262369155884,-0.0579114593565464,0.2,-0.0015626857680217654,1706,0.0037232178219710477,-5.755468990653753,0.0003,0.7087088227272034,0.13570070266723633,0.6391143890935927,115.57
57147392,9837,5809,218,0.012279402,0.548109769821167,-0.0586530901491642,0.2,-0.0015380564373117522,1714,0.004518071760685416,-5.65066035836935,0.0003,0.6031445562839508,0.13430023193359375,0.7272794218361378,146.52
57409536,9836,5836,219,0.016036898,0.547945499420166,-0.04614732041954994,0.2,0.003674312774091959,1715,0.004481741460040212,-5.613936710357666,0.0003,0.5981776118278503,0.04273681640625,0.7998470690986141,149.63
57671680,9834,5864,220,0.14037453,0.5478911399841309,-0.047431424260139465,0.2,-0.0017904688138514757,1716,0.06292306841351092,-5.612358570098877,0.0003,-0.39558207988739014,0.000640869140625,0.7043669745977968,141.88
57933824,9831,5892,221,0.009770742,0.5391162633895874,-0.05682213604450226,0.2,-0.0007786144246892945,1724,0.0029183775122874067,-5.542897928506136,0.0003,0.680446445941925,0.11818695068359375,0.7743316430784762,145.35
58195968,9829,5920,222,0.014731667,0.5327372550964355,-0.057030558586120605,0.2,-0.00019089918756900833,1730,0.004071722372954841,-5.456532339717066,0.0003,0.650528222322464,0.1274669558502907,0.9833588590100407,159.46
58458112,9825,5949,223,0.009923405,0.5241731405258179,-0.0559883639216423,0.2,-0.0016247016033048567,1738,0.0029470068930095294,-5.348678335547447,0.0003,0.6085671484470367,0.1233062744140625,0.962122566641774,153.89
58720256,9822,5978,224,0.009601726,0.517621636390686,-0.05524874106049538,0.2,-0.00024173497513402253,1746,0.0033243756679439684,-5.257506988942623,0.0003,0.6768060326576233,0.142059326171875,0.8578073470620439,154.78
58982400,9819,6006,225,0.0103099905,0.5088725090026855,-0.054153431206941605,0.2,-0.0016622295643173857,1754,0.002282631283378578,-5.146725341677666,0.0003,0.6582077741622925,0.11733865737915039,1.2165755607187747,190.34
59244544,9816,6035,226,0.011133957,0.5016659498214722,-0.05093782767653465,0.2,-0.0009307012219323951,1762,0.003574642587409471,-5.040855474770069,0.0003,0.6682096719741821,0.13329505920410156,1.0907400044286624,174.7
59506688,9812,6064,227,0.01058091,0.4948820173740387,-0.052479930222034454,0.2,-0.0007065744216561143,1770,0.003150254722640966,-4.946774877607822,0.0003,0.6691769957542419,0.1346898078918457,1.0766534652048723,163.57
59768832,9810,6092,228,0.010533559,0.48792245984077454,-0.05098532885313034,0.2,0.0008205741755773488,1778,0.0028818652226618724,-4.853197049349546,0.0003,0.7651526778936386,0.12166786193847656,1.29507229805924,178.58
60030976,9806,6121,229,0.011389803,0.48325443267822266,-0.04640327766537666,0.2,0.00036475844581218553,1786,0.004013877698525903,-4.775026272982359,0.0003,0.72857865691185,0.1490621566772461,1.292445000729058,192.34
60293120,9803,6149,230,0.009013749,0.4757673740386963,-0.04938984289765358,0.2,-0.0014670547398054623,1794,0.0017940062998604844,-4.681289471685886,0.0003,0.7534093856811523,0.12428998947143555,1.3032159284211229,178.27
60555264,9800,6178,231,0.009325277,0.467975914478302,-0.04556501656770706,0.2,-0.0005914926887271577,1802,0.0018703116320466506,-4.56763182207942,0.0003,0.6530561745166779,0.12425756454467773,1.2984061890933662,180.06
60817408,9797,6207,232,0.00885627,0.4592893719673157,-0.04498663917183876,0.2,-0.0014716779560330906,1810,0.001176200680220063,-4.450014799833298,0.0003,0.6436077654361725,0.12210750579833984,1.4649870513379575,197.79
61079552,9794,6236,233,0.011910372,0.4520278871059418,-0.04575761780142784,0.2,-0.0010362249008721847,1818,0.001832153682698845,-4.327269487082958,0.0003,0.6473870575428009,0.1259007453918457,1.429497171419207,186.38
61341696,9791,6264,234,0.012631951,0.44561755657196045,-0.04123871028423309,0.2,-0.000291296180421341,1826,0.0015661871675547445,-4.222464676946402,0.0003,0.6079750955104828,0.12339258193969727,1.601305028796196,200.11
61603840,9787,6293,235,0.009731755,0.43789100646972656,-0.04318074509501457,0.2,-0.001729234596950846,1834,0.0014047336608200567,-4.110417485237122,0.0003,0.7831473499536514,0.1140599250793457,1.4921701021958143,195.86
61865984,9785,6322,236,0.013436886,0.4329989552497864,-0.028103062883019447,0.2,0.0013377200297933693,1842,0.0013989711893373168,-4.023897355794906,0.0003,0.746238112449646,0.16455128987630208,1.5097672301530838,191.8
62128128,9782,6350,237,0.008220859,0.42819392681121826,-0.04334307089447975,0.2,0.00020594138504748116,1850,0.0015939024178805994,-3.9381138794124126,0.0003,0.7730143666267395,0.1347646713256836,1.617394524877891,196.06
62390272,9779,6379,238,0.008011373,0.4228295087814331,-0.04219856113195419,0.2,-0.0002502628040019772,1858,0.0016888168865989428,-3.8573259748518467,0.0003,0.6351996958255768,0.13196325302124023,1.4308395977399777,177.73
62652416,9777,6407,239,0.010252563,0.41884109377861023,-0.0399818979203701,0.2,0.0011432136152507155,1866,0.002830917149367451,-3.78541337326169,0.0003,0.6404129564762115,0.1424098014831543,1.620999049898237,194.8
62914560,9774,6436,240,0.009669535,0.4146023690700531,-0.03566857427358627,0.2,0.000822368873286905,1874,0.0020679037688751123,-3.718294136226177,0.0003,0.6339706480503082,0.1332545280456543,1.573600946040824,196.87
63176704,9773,6464,241,0.012867997,0.4107189476490021,-0.03534301370382309,0.2,0.0006909228345648444,1882,0.0023443549807780073,-3.647529635578394,0.0003,0.6519951820373535,0.15280771255493164,1.5852221367368475,187.35
63438848,9770,6492,242,0.008876486,0.4056722819805145,-0.03839516267180443,0.2,-0.0007970620567903097,1890,0.0016146424786711577,-3.571428593248129,0.0003,0.631703644990921,0.11968517303466797,1.9623866625502706,206.85
63700992,9769,6520,243,0.01166749,0.4014204144477844,-0.03153908997774124,0.2,0.000346627076396544,1898,0.0019318919448778615,-3.4914323948323727,0.0003,0.5832361280918121,0.14938020706176758,1.6947245394752826,189.44
63963136,9766,6549,244,0.009450789,0.39723971486091614,-0.033054135739803314,0.2,0.0011347029476382886,1906,0.00201618577921181,-3.4219623636454344,0.0003,0.6494028866291046,0.14660358428955078,1.8263890772894955,205.71
64225280,9760,6580,245,0.011642697,0.39393195509910583,-0.03028636798262596,0.2,0.0016092044443212217,1914,0.0023358902408290305,-3.3594551645219326,0.0003,0.7112404406070709,0.14530324935913086,1.7621562635991723,212.55
64487424,9753,6611,246,0.0100023,0.3905302882194519,-0.034500449895858765,0.2,0.0002183513324780506,1922,0.002019007545641216,-3.2971508726477623,0.0003,0.733698308467865,0.14340925216674805,1.7088410647772252,197.49
64749568,9750,6640,247,0.009308217,0.3872869610786438,-0.03247423470020294,0.2,0.0004014278674731031,1930,0.002190160539612407,-3.2391719929873943,0.0003,0.7440584897994995,0.1337299346923828,1.8343039329256863,203.05
65011712,9748,6668,248,0.011093938,0.38673239946365356,-0.02083582617342472,0.2,0.003223279056748232,1931,0.0025993890057389554,-3.215043012912457,0.0003,0.6788403391838074,0.14649846003605768,1.9312772415950894,215.51
65273856,9745,6697,249,0.01683117,0.3840116858482361,-0.01947760209441185,0.2,0.001867640785216777,1938,0.002738378549375656,-3.178457190773704,0.0003,0.7233143448829651,0.17700916637073863,1.9769691279437394,210.4
65536000,9742,6727,250,0.011603011,0.38012582063674927,-0.028874801471829414,0.2,-7.758238893984526e-05,1946,0.0020287769693823066,-3.1168893855065107,0.0003,0.6593459844589233,0.1367802619934082,1.8093283607903867,203.76
65798144,9739,6756,251,0.01307563,0.3785358667373657,-0.02851058542728424,0.2,0.0024687306886335136,1954,0.0027463810629342333,-3.074074475094676,0.0003,0.6242783963680267,0.15757179260253906,1.8123775355704128,201.59
