time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/n_updates,train/loss,train/entropy_loss,train/std,train/clip_range,train/clip_fraction,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
3290,9957,125,32768000,0.6398404836654663,991,-0.11769533902406693,-11.833153277635574,1.496793508529663,0.2,0.09781169891357422,0.0003,0.0013158062083675759,0.0007078669914335478,0.009434174,1.9045948535203934,190.09
3317,9954,126,33030144,0.6089027523994446,999,-0.11623027920722961,-11.823303207755089,1.4977728128433228,0.2,0.10283327102661133,0.0003,0.0015081836891113198,0.0008662687805554015,0.0071378155,1.8336936907470227,177.14
3345,9952,127,33292288,0.6475542783737183,1007,-0.11802016198635101,-11.818600632250309,1.4995406866073608,0.2,0.08928442001342773,0.0003,0.0012528702200143016,0.000534191470251244,0.008263657,1.6073244176059962,160.26
3372,9948,128,33554432,0.6105808615684509,1015,-0.11878655850887299,-11.822513706982136,1.5036988258361816,0.2,0.09885883331298828,0.0003,0.0013865542223356897,0.0014120711466603098,0.008050362,1.8351277570426463,181.72
3400,9944,129,33816576,0.6389577686786652,1023,-0.11759393662214279,-11.825481705367565,1.5066226720809937,0.2,0.09251260757446289,0.0003,0.0012799415862900787,0.0006332491875582491,0.0076308306,1.645115541741252,165.36
3428,9940,130,34078720,0.627846360206604,1031,-0.11367031931877136,-11.821581721305847,1.5091809034347534,0.2,0.09761190414428711,0.0003,0.0014904584122632514,0.0005611508840956958,0.010066029,1.8322096510976553,178.86
3455,9938,131,34340864,0.6409955024719238,1039,-0.1175244078040123,-11.81415818631649,1.5097901821136475,0.2,0.09573936462402344,0.0003,0.0013184304716560291,0.0010292753665908094,0.007064069,1.745125634141732,178.4
3483,9934,132,34603008,0.6598759591579437,1047,-0.11853531002998352,-11.812014490365982,1.5094828605651855,0.2,0.09134960174560547,0.0003,0.0011922799558305996,0.0003429765874898294,0.007745946,1.7805235744267702,171.72
3510,9930,133,34865152,0.6785562932491302,1055,-0.11760961264371872,-11.813506834208965,1.5128647089004517,0.2,0.08811426162719727,0.0003,0.0011501914332257002,0.0007818730241524463,0.0067229937,1.8545551700145007,187.71
3539,9925,134,35127296,0.6257462501525879,1063,-0.12005490064620972,-11.809711039066315,1.5132877826690674,0.2,0.09212684631347656,0.0003,0.0014274914137786254,0.0002869944964913884,0.007140424,1.7908989845216274,175.58
3566,9922,135,35389440,0.5865131616592407,1071,-0.11729472875595093,-11.810572139918804,1.5163532495498657,0.2,0.09637975692749023,0.0003,0.0016141831265485962,0.0007153485044000263,0.0075777494,2.076020042821765,191.19
3594,9919,136,35651584,0.6109287142753601,1079,-0.11688538640737534,-11.8157330006361,1.5198029279708862,0.2,0.10098123550415039,0.0003,0.0015634612409485271,0.0006429162585845916,0.009893209,2.0041011020168664,189.53
3621,9916,137,35913728,0.5530762374401093,1087,-0.11780025064945221,-11.82419739663601,1.5244669914245605,0.2,0.11293220520019531,0.0003,0.0019488778398226714,0.0009759711288097606,0.009689655,1.9294263376295566,186.86
3649,9912,138,36175872,0.6275699734687805,1095,-0.1198994442820549,-11.83322013169527,1.5302767753601074,0.2,0.10492658615112305,0.0003,0.0013806484575979994,0.0015579670812257973,0.007112543,1.8781547159701586,178.04
3676,9909,139,36438016,0.6168127655982971,1103,-0.11941339820623398,-11.83253114670515,1.531147837638855,0.2,0.12296819686889648,0.0003,0.001327023446719977,0.0015277910733857425,0.010539537,2.092148055083817,196.28
3704,9907,140,36700160,0.6036440432071686,1111,-0.11895475536584854,-11.838574685156345,1.5359009504318237,0.2,0.10040712356567383,0.0003,0.0015797039604876773,0.0008072502860159148,0.0108075505,1.7918360590934754,174.17
3731,9904,141,36962304,0.6641379594802856,1119,-0.11829448491334915,-11.832765378057957,1.5342744588851929,0.2,0.09206008911132812,0.0003,0.001255871889043192,0.0007419976186611166,0.007769541,1.9502682000398637,191.41
3759,9900,142,37224448,0.6370982825756073,1127,-0.11868678778409958,-11.82647754251957,1.534330129623413,0.2,0.09766626358032227,0.0003,0.00139991622108937,0.0007091560742082947,0.008765696,1.9891860338300467,188.4
3787,9897,143,37486592,0.6583014130592346,1135,-0.11933600157499313,-11.83355412632227,1.539641261100769,0.2,0.10195112228393555,0.0003,0.0013936556561020552,0.0012745885951517266,0.00752245,2.061962690129876,191.34
3814,9895,144,37748736,0.6331730782985687,1143,-0.1214178130030632,-11.847847245633602,1.5459954738616943,0.2,0.09779930114746094,0.0003,0.0014497401589324,0.0006190781696204795,0.007111408,2.046622740402818,192.13
3842,9891,145,38010880,0.6738489270210266,1151,-0.1192622184753418,-11.861821740865707,1.5505257844924927,0.2,0.10541009902954102,0.0003,0.0012672958719122107,0.0014184998544806149,0.009911944,2.12961118735373,201.04
3870,9889,146,38273024,0.6861166656017303,1159,-0.1196601539850235,-11.860614947974682,1.550828456878662,0.2,0.10059642791748047,0.0003,0.001102275365155947,0.0015680700144002913,0.0072048437,1.9533475556969642,188.15
3898,9884,147,38535168,0.6624439060688019,1167,-0.11487326771020889,-11.862945966422558,1.555880069732666,0.2,0.10437202453613281,0.0003,0.0013224507256381912,0.0016233328856287699,0.008321143,2.15090775847435,200.74
3925,9882,148,38797312,0.6213326454162598,1175,-0.11990875750780106,-11.870978109538555,1.557013750076294,0.2,0.10282278060913086,0.0003,0.0014730815000802977,0.0005889647090953076,0.007046257,1.9990536617487669,189.0
3953,9879,149,39059456,0.6180168092250824,1183,-0.11733987182378769,-11.881034433841705,1.5642085075378418,0.2,0.11094522476196289,0.0003,0.0015723295728093944,0.0015406943803100148,0.009046176,1.9252473706007003,179.61
3980,9877,150,39321600,0.6460820138454437,1191,-0.11689281463623047,-11.886939235031605,1.5687354803085327,0.2,0.10801172256469727,0.0003,0.0013212179701440618,0.0018344457284911186,0.0077349674,1.9352274757623673,184.4
4009,9871,151,39583744,0.5757127702236176,1199,-0.11635566502809525,-11.90061181038618,1.5724745988845825,0.2,0.10860252380371094,0.0003,0.002064004056592239,0.0007266670222634275,0.007674639,1.8341530808061361,176.29
4037,9870,152,39845888,0.636819452047348,1207,-0.11882158368825912,-11.903031766414642,1.574741005897522,0.2,0.09251689910888672,0.0003,0.0013791273295282735,0.0007207341636785713,0.008932298,2.178592281341553,199.03
4064,9868,153,40108032,0.641421914100647,1215,-0.11867476999759674,-11.895459122955799,1.5735355615615845,0.2,0.10239648818969727,0.0003,0.00143937418670248,0.0009605586556062917,0.0068472773,1.8751580303162336,181.24
4092,9865,154,40370176,0.6008543968200684,1223,-0.11568005383014679,-11.895318515598774,1.5755321979522705,0.2,0.09996366500854492,0.0003,0.0014616633134210133,0.002187015289109695,0.01276147,1.888195732049644,181.44
4120,9862,155,40632320,0.6017504930496216,1231,-0.11826933175325394,-11.90990786999464,1.582629919052124,0.2,0.10529708862304688,0.0003,0.0015324034266086528,0.0012125927046326979,0.009411283,1.9072638439387084,183.9
4147,9859,156,40894464,0.6185945272445679,1239,-0.11835705488920212,-11.920771852135658,1.5858937501907349,0.2,0.10274696350097656,0.0003,0.0015385862016046303,0.0012367215895210393,0.012770021,2.1646483332663773,197.25
4175,9857,157,41156608,0.6699289977550507,1247,-0.11948514729738235,-11.921365201473236,1.5870261192321777,0.2,0.09906005859375,0.0003,0.00134828613136051,0.0009070804530892929,0.007360342,-2.4560139524936675,178.36
4202,9854,158,41418752,-0.0044182538986206055,1255,-0.11753664165735245,-11.805152624845505,1.542659044265747,0.2,0.1560039520263672,0.0003,0.1219958714209497,-0.010128002107194334,0.012914742,-6.84897225856781,183.75
4229,9853,159,41680896,0.020764827728271484,1259,-0.12486351281404495,-11.66826411655971,1.492011308670044,0.2,0.2163357204861111,0.0003,0.06506331844462289,-0.0198541648782021,0.021033151,-9.506923611164092,176.46
4258,9849,160,41943040,0.02746516466140747,1267,-0.1431637853384018,-11.447233572602272,1.4316338300704956,0.2,0.2302532196044922,0.0003,0.034686104307183996,-0.026957027472235495,0.019809987,-11.998199496269226,186.85
4285,9848,161,42205184,0.11763828992843628,1275,-0.14417420327663422,-11.24196294695139,1.3766175508499146,0.2,0.23002910614013672,0.0003,0.025701901002321392,-0.024124371895595687,0.018862523,-10.32419819831848,175.73
4313,9846,162,42467328,0.17481356859207153,1283,-0.1340865194797516,-11.037636950612068,1.3236852884292603,0.2,0.20749616622924805,0.0003,0.02144885715097189,-0.02292079871040187,0.018340372,-9.114838629961014,179.0
4339,9847,163,42729472,0.2296777367591858,1284,-0.08511462807655334,-10.968420346577963,1.3231816291809082,0.2,0.21437581380208334,0.0003,0.022282119219501812,0.011062498902902007,0.018525636,-8.23207484960556,182.89
4366,9845,164,42991616,0.24004745483398438,1292,-0.1300974190235138,-10.823546707630157,1.276086688041687,0.2,0.202117919921875,0.0003,0.01748470166057814,-0.021960342517559184,0.016638,-6.949162602424622,168.58
4393,9844,165,43253760,0.27477043867111206,1300,-0.1303945630788803,-10.622924864292145,1.2310389280319214,0.2,0.1889352798461914,0.0003,0.014387720242666546,-0.02058457789098611,0.01613358,-6.6554432809352875,181.0
4420,9844,166,43515904,0.2930436134338379,1308,-0.12714934349060059,-10.41326516866684,1.188415288925171,0.2,0.1927814483642578,0.0003,0.011880473590281326,-0.020292365528803202,0.016177949,-5.002582637071609,152.69
4447,9843,167,43778048,0.3155515789985657,1316,-0.12667670845985413,-10.209765277802944,1.1473325490951538,0.2,0.18148088455200195,0.0003,0.009488727897405624,-0.0197860301414039,0.016440246,-4.599065254926682,157.78
4473,9843,168,44040192,0.34199655055999756,1324,-0.1228228285908699,-10.005863323807716,1.1081737279891968,0.2,0.18244409561157227,0.0003,0.008161682129866676,-0.01800452035240596,0.014683865,-4.698989935517311,181.2
4501,9841,169,44302336,0.3901694416999817,1332,-0.1217263862490654,-9.800912469625473,1.0707935094833374,0.2,0.16382122039794922,0.0003,0.006325870534055866,-0.01864795704932476,0.013791988,-3.42822130382061,154.18
4528,9841,170,44564480,0.4096580743789673,1340,-0.1183619499206543,-9.594884999096394,1.0360510349273682,0.2,0.17331981658935547,0.0003,0.005200756950216601,-0.017508056693259277,0.01425561,-3.2121616864204405,161.23
4554,9841,171,44826624,0.42201316356658936,1343,-0.08849752694368362,-9.460901544449177,1.0158230066299438,0.2,0.14490395403922873,0.0003,0.004822215164436939,-0.008686177360706348,0.013290614,-2.688812131285667,163.09
4581,9841,172,45088768,0.459111750125885,1351,-0.11551851034164429,-9.24848672747612,0.9813620448112488,0.2,0.1602315902709961,0.0003,0.004099833415239118,-0.017499199959274847,0.013469925,-2.1304039400815964,143.9
4608,9840,173,45350912,0.47163552045822144,1359,-0.10527483373880386,-9.069076038897038,0.9543473124504089,0.2,0.18837213516235352,0.0003,0.003492208350508008,-0.01132974317715707,0.016049512,-2.087275996208191,156.23
4635,9839,174,45613056,0.4614204168319702,1367,-0.10897742211818695,-8.87230882793665,0.9224182367324829,0.2,0.1605386734008789,0.0003,0.0032373150534112938,-0.014397921859199414,0.013711931,-1.730088097155094,154.32
4662,9839,175,45875200,0.41525810956954956,1375,-0.1068219542503357,-8.657563984394073,0.893146812915802,0.2,0.1571664810180664,0.0003,0.0030970024618000025,-0.013189367640734417,0.012410823,-1.655481367111206,169.02
4688,9839,176,46137344,0.4948728084564209,1379,-0.0832192599773407,-8.50644328547459,0.8747879862785339,0.2,0.14899519378063725,0.0003,0.0022794447300553905,-0.00785335938003389,0.020359589,-1.3230915823578835,168.12
4715,9839,177,46399488,0.5093621909618378,1387,-0.10404738783836365,-8.297539047896862,0.8455547094345093,0.2,0.1500401496887207,0.0003,0.001959427851033979,-0.015334821240685415,0.013027182,-1.021811329126358,145.25
4743,9836,178,46661632,0.5610629618167877,1395,-0.1010160818696022,-8.081477656960487,0.8179498910903931,0.2,0.1385054588317871,0.0003,0.0016954072125372477,-0.014773522245377535,0.01273193,-0.7859305664896965,154.39
4770,9837,179,46923776,0.5197727084159851,1399,-0.08956693112850189,-7.947155996605202,0.8040444850921631,0.2,0.12455692997685185,0.0003,0.0019139555343254298,-0.004480338418269875,0.014772509,-0.6157043187879025,168.01
4797,9835,180,47185920,0.5081600844860077,1407,-0.09416334331035614,-7.7630928568542,0.7796676158905029,0.2,0.1375575065612793,0.0003,0.0017486353344793315,-0.01082771064602639,0.012677619,-0.4522858962137252,178.62
4824,9835,181,47448064,0.534191757440567,1415,-0.08373088389635086,-7.574183739721775,0.7583683729171753,0.2,0.15052556991577148,0.0003,0.0014317516588562285,-0.008884640907581343,0.016477711,-0.23305504988878967,162.75
4852,9832,182,47710208,0.5234384536743164,1423,-0.08808605372905731,-7.39601818844676,0.7381895780563354,0.2,0.142181396484375,0.0003,0.0016266491011265316,-0.007967727178765927,0.011937099,-0.20628960881382227,143.98
4879,9830,183,47972352,0.5433888733386993,1431,-0.08584054559469223,-7.212986424565315,0.7180162668228149,0.2,0.12715864181518555,0.0003,0.0015379997457785066,-0.00877298199247889,0.011193972,-0.07478173368610441,144.27
4906,9829,184,48234496,0.5646215975284576,1439,-0.06945497542619705,-7.045759465545416,0.7020151019096375,0.2,0.16854095458984375,0.0003,0.0013881003587812302,-0.004729281536128838,0.014562102,0.04212994448840618,171.09
4934,9828,185,48496640,0.6008172631263733,1447,-0.08044425398111343,-6.87963704764843,0.6829201579093933,0.2,0.12805604934692383,0.0003,0.001170982412986632,-0.008407026498389314,0.01185773,0.12732314116321505,162.58
4961,9828,186,48758784,0.5669580101966858,1455,-0.07759838551282883,-6.7025389820337296,0.6654185056686401,0.2,0.13523578643798828,0.0003,0.0012294928428673302,-0.006254441257624421,0.012895227,0.19456589142326267,159.78
4989,9825,187,49020928,0.5556938648223877,1463,-0.06975176185369492,-6.546160358935595,0.6510609984397888,0.2,0.1470479965209961,0.0003,0.0013910095440223813,-0.003675341266898613,0.016098902,0.37596831006929277,164.18
5015,9825,188,49283072,0.5392902493476868,1471,-0.07257799804210663,-6.394634917378426,0.6361681222915649,0.2,0.1285381317138672,0.0003,0.0015272508690031827,-0.004795373263732472,0.011855988,0.5070710420561955,182.69
5043,9823,189,49545216,0.5750469863414764,1479,-0.0705428272485733,-6.253979351371527,0.6223272681236267,0.2,0.1386122703552246,0.0003,0.0014450702528847614,-0.003608136538787221,0.010417344,0.6450542776752264,182.27
5070,9823,190,49807360,0.5714356601238251,1487,-0.06846174597740173,-6.091359131038189,0.6079877018928528,0.2,0.12799310684204102,0.0003,0.0013878989630029537,-0.004767571726915776,0.010259929,0.7090965770022012,183.68
5097,9822,191,50069504,0.5751368403434753,1491,-0.04737149924039841,-5.987708727518718,0.5998656749725342,0.2,0.12267964680989583,0.0003,0.0013903645061266918,-0.0007399298949167133,0.013995211,0.7253182741254568,172.44
5124,9821,192,50331648,0.619064450263977,1499,-0.06194524094462395,-5.848295036703348,0.5864936113357544,0.2,0.12777185440063477,0.0003,0.001141934471888817,-0.004207789495922043,0.009523531,0.7423104003164918,174.14
5151,9821,193,50593792,0.5850511491298676,1502,-0.04407808929681778,-5.764103852785551,0.5823814272880554,0.2,0.14599765875400642,0.0003,0.0012841336608219605,0.0017012675376370167,0.016496468,1.001900772219524,205.66
5178,9820,194,50855936,0.5551060438156128,1510,-0.059533193707466125,-5.6588014252483845,0.57048499584198,0.2,0.12528610229492188,0.0003,0.0014982406582930707,-0.002649491534612025,0.011144768,0.959020919809118,196.79
5205,9819,195,51118080,0.6463510692119598,1518,-0.06052204594016075,-5.522461391985416,0.5588061213493347,0.2,0.1325058937072754,0.0003,0.0010356785669500823,-0.002736901105436118,0.010673733,1.1604892457276583,194.4
5232,9818,196,51380224,0.6609804034233093,1521,-0.039903465658426285,-5.448442417032578,0.5557396411895752,0.2,0.15400785558363972,0.0003,0.0010596211667528704,0.003158917561556925,0.02736654,1.2003571194782854,201.77
5260,9817,197,51642368,0.6636445820331573,1529,-0.059954870492219925,-5.345782566815615,0.54472815990448,0.2,0.11375856399536133,0.0003,0.0009834482079895679,-0.0034738397525870823,0.010741036,1.0464650055533276,184.73
5286,9817,198,51904512,0.6278224885463715,1530,-0.02644488215446472,-5.2932634353637695,0.5446051955223083,0.2,0.24359130859375,0.0003,0.0010631326586008072,0.012855931262796124,0.020368101,1.2814924180973322,202.48
5313,9818,199,52166656,0.6461946964263916,1537,-0.038599565625190735,-5.2260833358764645,0.5353699922561646,0.2,0.1353216552734375,0.0003,0.0010155215120175854,-0.0010542766726575792,0.022045586,1.3077891697641462,229.12
5340,9817,200,52428800,0.6568417251110077,1541,-0.038834668695926666,-5.147452630996704,0.53090900182724,0.2,0.16763427734375,0.0003,0.0010943829303141682,0.002414409478660673,0.028191337,1.4507570005953312,221.91
5367,9817,201,52690944,0.6114223599433899,1549,-0.05625622346997261,-5.0534557700157166,0.5214691162109375,0.2,0.13709449768066406,0.0003,0.0012662045419347123,-0.001256773054592486,0.009506812,1.3996240197680891,217.65
5394,9816,202,52953088,0.6423278152942657,1557,-0.05156463384628296,-4.927104461938143,0.5121127367019653,0.2,0.1159205436706543,0.0003,0.001080916780665575,-0.002040480931100319,0.010584075,1.583904123227112,217.57
5419,9818,203,53215232,0.6736738979816437,1558,-0.03010731004178524,-4.881850242614746,0.5120059847831726,0.2,0.2337646484375,0.0003,0.0009421026334166527,0.009576503032197555,0.019620424,1.4655632833647543,221.44
5447,9817,204,53477376,0.6190398335456848,1566,-0.04868325591087341,-4.8135974407196045,0.5033368468284607,0.2,0.13840246200561523,0.0003,0.0011268930379628728,-0.0012434095601747686,0.010286453,1.6156705114990473,219.52
5474,9816,205,53739520,0.6374153196811676,1574,-0.051260095089673996,-4.702732402831316,0.49500712752342224,0.2,0.13376331329345703,0.0003,0.0010314738542547275,-0.0014116942138571176,0.010724949,1.330726414900273,200.82
5501,9816,206,54001664,0.6024498045444489,1582,-0.050530560314655304,-4.591660056263208,0.48698142170906067,0.2,0.14145851135253906,0.0003,0.0011397585617487493,-0.0005252018372630118,0.009650836,1.538415805734694,217.44
5528,9815,207,54263808,0.6372485160827637,1590,-0.04426784813404083,-4.484863925725222,0.4792257249355316,0.2,0.12659263610839844,0.0003,0.0009551035841468547,-0.0012300704229346593,0.01072854,1.6278615457285195,229.13
5554,9816,208,54525952,0.6842755675315857,1598,-0.04678241163492203,-4.364625599235296,0.4702230393886566,0.2,0.12407112121582031,0.0003,0.0007959868858051777,-0.0018650025249371538,0.009686563,1.6509778549103067,225.37
5582,9814,209,54788096,0.6385686099529266,1604,-0.026355834677815437,-4.2638831747339125,0.46334701776504517,0.2,0.13219111016456117,0.0003,0.000994828251621468,-1.2738298268077221e-05,0.015245342,1.7958823532890529,232.65
5608,9816,210,55050240,0.6224894523620605,1607,-0.0167243592441082,-4.192683507998784,0.4598478376865387,0.2,0.13105265299479166,0.0003,0.0010421410139921743,0.0024026064978291592,0.013715836,1.780125990472734,229.83
5634,9816,211,55312384,0.6439502835273743,1612,-0.019144989550113678,-4.120440340042114,0.45432257652282715,0.2,0.13529488699776784,0.0003,0.0009432971294570182,0.000645608889005546,0.020929685,1.8031921672448517,233.09
5661,9816,212,55574528,0.6841394305229187,1620,-0.043063934892416,-4.015058817341924,0.44642072916030884,0.2,0.13032054901123047,0.0003,0.0008086444281616423,-0.0019199489202037512,0.012668647,1.8811467236559838,239.5
5687,9816,213,55836672,0.7102545201778412,1628,-0.03907708823680878,-3.9030904956161976,0.4389042854309082,0.2,0.13518524169921875,0.0003,0.0007787751828800538,-0.0006704435882056714,0.009307381,1.9896630222536624,231.83
5715,9814,214,56098816,0.686991423368454,1636,-0.042136676609516144,-3.7891357578337193,0.4317720830440521,0.2,0.12337255477905273,0.0003,0.0009035678540385561,-0.0010681259627745021,0.009515567,2.0756515495292844,235.88
5742,9815,215,56360960,0.7033498585224152,1644,-0.04047030583024025,-3.6764073856174946,0.42470207810401917,0.2,0.1376810073852539,0.0003,0.000831315503546648,-0.0005148293257661862,0.009907072,1.9297252234071494,227.36
5768,9815,216,56623104,0.6431022882461548,1648,-0.024886658415198326,-3.605216577404835,0.42097631096839905,0.2,0.14462030129354508,0.0003,0.0011301665694727638,0.0016088518905682397,0.016611746,2.1065316246356813,226.78
5795,9815,217,56885248,0.6912053525447845,1656,-0.037048570811748505,-3.510543502867222,0.4146815836429596,0.2,0.13329172134399414,0.0003,0.0008908614745450905,-0.0005122916877553507,0.010393623,2.0928732943721116,234.54
5822,9814,218,57147392,0.6314443945884705,1664,-0.036332618445158005,-3.421128759160638,0.4094342887401581,0.2,0.12732362747192383,0.0003,0.0011329253757139668,-0.0002941960697171453,0.010153772,2.1994300485774874,230.73
5848,9815,219,57409536,0.6886249482631683,1665,-0.01081516221165657,-3.3809578051933875,0.4086233079433441,0.2,0.20606877253605768,0.0003,0.0008893875951448885,0.007114129337983636,0.015544968,2.2539110483601688,238.85
5875,9816,220,57671680,0.6611179411411285,1667,-0.015745393931865692,-3.3585699030331204,0.40700843930244446,0.2,0.18121337890625,0.0003,0.000998980417664695,0.005961884790199942,0.019983253,2.4105141461640596,241.4
5901,9816,221,57933824,0.6422523558139801,1674,-0.03364773467183113,-3.2995482196613235,0.40191513299942017,0.2,0.12468921894929846,0.0003,0.0009018692006214465,0.001469225899496933,0.061230186,2.2049678695667536,226.09
5928,9816,222,58195968,0.6477470099925995,1682,-0.0352642722427845,-3.2116326298564672,0.39689964056015015,0.2,0.13225507736206055,0.0003,0.0010431037330818071,0.00017494736948719947,0.009458194,2.249781801830977,236.48
5954,9816,223,58458112,0.6970652341842651,1683,-0.012685058638453484,-3.1776347955067954,0.3965599238872528,0.2,0.2625257703993056,0.0003,0.0008478948083292278,0.010071789949304528,0.019733725,2.1775175674189815,221.04
5981,9817,224,58720256,0.5980911254882812,1691,-0.032121531665325165,-3.1318888161331415,0.3924890458583832,0.2,0.14005565643310547,0.0003,0.0011927812583962805,0.001565602044138359,0.010539414,2.346618153527379,241.15
6007,9817,225,58982400,0.6637514233589172,1693,-0.012099589221179485,-3.1007988452911377,0.3916541039943695,0.2,0.182769775390625,0.0003,0.0009291207501923458,0.005622569393987457,0.028915925,2.3323663816414775,233.22
6033,9818,226,59244544,0.6715525388717651,1699,-0.009434027597308159,-3.0477860238817005,0.3872801959514618,0.2,0.13895738389756945,0.0003,0.0008796607887941516,0.0013312010547249682,0.016285177,2.268138132691383,227.4
6060,9818,227,59506688,0.6784906685352325,1700,-0.007424674928188324,-3.011383279164632,0.3863013982772827,0.2,0.14092203776041667,0.0003,0.0008263395206692318,0.0039838861906901,0.011466584,2.344905502833426,223.74
6087,9819,228,59768832,0.6595903933048248,1708,-0.0017890104791149497,-2.9486912865387764,0.3816591501235962,0.2,0.14120644017269737,0.0003,0.0008830093357940776,0.0011335999476151507,0.037911046,2.3194664509338327,224.39
6113,9819,229,60030976,0.6337328851222992,1713,-0.015344629064202309,-2.8946908930657615,0.3784884214401245,0.2,0.13655885508362675,0.0003,0.0009961568948839018,0.0019696443308879373,0.01358439,2.45605640925467,232.3
6139,9820,230,60293120,0.5929844975471497,1714,0.0024316946510225534,-2.865912755330404,0.37838616967201233,0.2,0.2892049153645833,0.0003,0.0010378670413047075,0.014824449007088939,0.027443493,2.35733524158597,226.72
6165,9821,231,60555264,0.630094438791275,1721,-0.0020198447164148092,-2.812035919329442,0.3738698363304138,0.2,0.14414488066227063,0.0003,0.0008230351542823291,0.002275309946768225,0.017993134,2.5031907704658805,240.97
6192,9821,232,60817408,0.6348336040973663,1723,-0.012322098948061466,-2.7790606672113594,0.3730311691761017,0.2,0.16795210404829544,0.0003,0.0009240794831632891,0.005385148772885176,0.016276836,2.506514090485871,234.83
6218,9821,233,61079552,0.5984944105148315,1731,-0.025816883891820908,-2.727348191663623,0.3690732717514038,0.2,0.14673852920532227,0.0003,0.001036934666444722,0.0016165140182238247,0.011568072,2.56342226523906,230.11
6244,9822,234,61341696,0.6258212029933929,1732,-0.008278273046016693,-2.7012067635854087,0.36901313066482544,0.2,0.24151611328125,0.0003,0.0009635184930327038,0.009520790927732984,0.017915882,2.4428757724910977,233.76
6270,9824,235,61603840,0.6408990025520325,1733,-0.008682255633175373,-2.697194735209147,0.368618905544281,0.2,0.18427870008680555,0.0003,0.0008391064539965657,0.006003925680286354,0.014566336,2.6477726799994707,234.52
6297,9824,236,61865984,0.6183189451694489,1735,-0.010022098198533058,-2.679324992497762,0.3671320676803589,0.2,0.15528564453125,0.0003,0.00089597540985172,0.0038395008111062148,0.013057691,2.648610272333026,244.4
6323,9825,237,62128128,0.6365927755832672,1737,-0.010332366451621056,-2.6506666030202592,0.3655286729335785,0.2,0.126190185546875,0.0003,0.0007789336336177907,0.0024085596565523054,0.012328066,2.3481294266926125,227.23
6350,9824,238,62390272,0.6182414889335632,1745,-0.027000870555639267,-2.588802544400096,0.3617325723171234,0.2,0.15014123916625977,0.0003,0.0008740523576307169,0.00162370403040768,0.011797471,2.5327933606505395,243.72
6376,9825,239,62652416,0.6057755649089813,1749,-0.010552722960710526,-2.543595042079687,0.3595852553844452,0.2,0.15501689910888672,0.0003,0.0009964325263354112,0.003452449190262996,0.017068405,2.3954380740970374,242.39
6402,9825,240,62914560,0.7042180001735687,1757,-0.024285616353154182,-2.478696446865797,0.35587093234062195,0.2,0.17322826385498047,0.0003,0.0007041770995783736,0.002497256574315543,0.016689882,2.3647130089625716,238.46
6430,9824,241,63176704,0.7067132592201233,1765,-0.025820787996053696,-2.402551831677556,0.35139793157577515,0.2,0.13669395446777344,0.0003,0.000731994376565126,0.00027557114117371384,0.009843912,2.423316973238252,242.95
6457,9824,242,63438848,0.7050596177577972,1773,-0.02271682396531105,-2.326398963108659,0.3472171425819397,0.2,0.14388751983642578,0.0003,0.0007299889766727574,0.0005593850055447547,0.009277979,2.5536591392196715,247.8
6484,9823,243,63700992,0.7309610247612,1781,-0.023847298696637154,-2.2441742718219757,0.34310469031333923,0.2,0.1395111083984375,0.0003,0.0006392766490534996,0.0006558068166668818,0.0096235275,2.432191231660545,236.65
6510,9824,244,63963136,0.6861505508422852,1789,-0.023712508380413055,-2.173848297446966,0.33930280804634094,0.2,0.1443309783935547,0.0003,0.0008088830250017054,0.001611715082617593,0.013452297,2.4499396435916423,239.73
6538,9823,245,64225280,0.6848849654197693,1797,-0.019943371415138245,-2.0977855306118727,0.3355436623096466,0.2,0.1436610221862793,0.0003,0.0013199436898503336,0.0008287737891805591,0.012319792,2.5014120637997985,235.45
6564,9823,246,64487424,0.6939706802368164,1804,-0.00033777349744923413,-2.0303928272144214,0.33218875527381897,0.2,0.14164390220298423,0.0003,0.0006888985926461582,0.0015066369874025317,0.015211644,2.5160757061466574,231.46
6591,9822,247,64749568,0.6751681566238403,1812,-0.02126581035554409,-1.9605690771713853,0.32879066467285156,0.2,0.1257610321044922,0.0003,0.0007104961323420866,0.0005062284958512464,0.009300047,2.5293858789466324,235.78
6618,9822,248,65011712,0.6920145452022552,1820,-0.014436834491789341,-1.8997820280492306,0.32586392760276794,0.2,0.13817977905273438,0.0003,0.0007216071644506883,0.0014619229432355496,0.009483531,2.5790610791742803,242.55
6645,9822,249,65273856,0.681014895439148,1828,-0.01784519851207733,-1.8324660258367658,0.3225920796394348,0.2,0.12674570083618164,0.0003,0.0008106925952233723,0.00025799861305131344,0.012540206,2.5126554354745894,240.44
6672,9821,250,65536000,0.6566426455974579,1836,-0.021284623071551323,-1.7778881881386042,0.3196597993373871,0.2,0.1390514373779297,0.0003,0.0009822477263696783,0.00042631536462067743,0.010655375,2.5761800614744423,242.56
6698,9822,251,65798144,0.6993594169616699,1837,-0.00346376677043736,-1.7525643905003865,0.3195761740207672,0.2,0.20627848307291666,0.0003,0.0008934861592327555,0.007480795960873365,0.017011063,2.599844568967819,247.56
